MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,MKT_RF,SMB,HML,RMW,CMA,RF,excess_return
2022-04-30,-0.13262696322960388,0.8673730367703961,12,12,0,0,2021,2022-03-31,gap_top_20pct,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0,-0.13262696322960388
2022-05-31,0.02353883903493892,0.8877899910661806,12,12,0,0,2021,2022-03-31,gap_top_20pct,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003,0.023238839034938917
2022-06-30,-0.12129919374169196,0.780101780937909,12,12,0,0,2021,2022-03-31,gap_top_20pct,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,-0.12189919374169196
2022-07-31,0.09509984274807604,0.8542893376325982,12,12,0,0,2021,2022-03-31,gap_top_20pct,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,0.09429984274807604
2022-08-31,-0.10006407914532711,0.7688056617387208,12,12,0,0,2021,2022-03-31,gap_top_20pct,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019,-0.10196407914532711
2022-09-30,-0.12798741512315637,0.6704082123607342,12,12,0,0,2021,2022-03-31,gap_top_20pct,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019,-0.12988741512315638
2022-10-31,0.12364947739307852,0.753303837459167,12,12,0,0,2021,2022-03-31,gap_top_20pct,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.12134947739307853
2022-11-30,0.10364995901330176,0.8313837493363726,12,12,0,0,2021,2022-03-31,gap_top_20pct,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029,0.10074995901330176
2022-12-31,-0.07478795323073506,0.7692062603742108,12,12,0,0,2021,2022-03-31,gap_top_20pct,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033,-0.07808795323073506
2023-01-31,0.1176161653754566,0.8596773511022205,12,12,0,0,2021,2022-03-31,gap_top_20pct,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996,0.1141161653754566
2023-02-28,-0.034587763392137316,0.8299430342887176,12,12,0,0,2021,2022-03-31,gap_top_20pct,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002,-0.037987763392137316
2023-03-31,0.10724749738250905,0.9189523476862285,12,12,0,0,2021,2022-03-31,gap_top_20pct,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036,0.10364749738250904
